row_index,molecule_chembl_id,consensus_label,smiles,scaffold,true_label,pred_label,p_active,error_type
1748,CHEMBL5416951,inactive_single,COc1cc(F)ccc1C1CCN([C@@H]2COC3(C2)CN(C(=O)C2COC2)C3)CC1,O=C(C1COC1)N1CC2(CC(N3CCC(c4ccccc4)CC3)CO2)C1,0,0,0.03339782014134406,OK
1751,CHEMBL5419622,inactive_single,COc1ccc(F)cc1C1CCN([C@@H]2COC3(C2)CN(C(=O)C2COC2)C3)CC1,O=C(C1COC1)N1CC2(CC(N3CCC(c4ccccc4)CC3)CO2)C1,0,0,0.026602252456210247,OK
1761,CHEMBL5439180,active_single,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)c(OCC3CC3)c2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC(C(=O)OC2CN3CCC2CC3)c2ccccc2)c(OCC2CC2)c1,1,1,0.999924809461122,OK
1771,CHEMBL5512578,active_single,O=C(NCCCOc1cccc([C@](O)(C(=O)O[C@@H]2CCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,O=C(NCCCOc1cccc(C(C(=O)OC2CCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNCCc2cccc3[nH]c(=O)ccc23)cc1,1,1,0.9997109103285172,OK
1782,CHEMBL5523438,active_single,O=C(NCCCOc1cccc([C@](O)(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,O=C(NCCCOc1cccc(C(C(=O)OC2CCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNCCc2cccc3[nH]c(=O)ccc23)cc1,1,1,0.9997615794441538,OK
1789,CHEMBL5532329,inactive_single,O=C(CCO)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0,0,0.0013481595188157695,OK
1809,CHEMBL555471,active_single,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc(O)cc3)C2)cc1.[I-],O=C(Nc1ccccc1)NC(Cc1ccccc1)C(=O)NC1CC[NH+](Cc2ccccc2)C1,1,1,0.9457495491045207,OK
1818,CHEMBL5555858,inactive_single,O=C(O)CC(O)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0,0,0.05142911423317669,OK
1826,CHEMBL5557294,inactive_single,OC[C@H](O)CN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0,0,0.011172710697843072,OK
1842,CHEMBL556221,active_single,CC1(C(=O)O[C@H]2C[N+]3(CCCOc4ccccc4)CCC2CC3)c2ccccc2Oc2ccccc21.[Br-],O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C1c2ccccc2Oc2ccccc21,1,1,0.9911531679606506,OK
1853,CHEMBL558910,active_single,O=C(O[C@H]1CN2CCC1CC2)C(O)(c1ccccc1)c1ccccc1,O=C(OC1CN2CCC1CC2)C(c1ccccc1)c1ccccc1,1,1,0.9940483617239178,OK
1860,CHEMBL562655,active_single,O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C1(O)c2ccccc2-c2ccccc21.[Br-],O=C(OC1C[N+]2(CCc3ccccc3)CCC1CC2)C1c2ccccc2-c2ccccc21,1,1,0.9808867347403986,OK
1861,CHEMBL562890,active_single,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C1(O)c2ccccc2Oc2ccccc21.[Br-],O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C1c2ccccc2Oc2ccccc21,1,1,0.9917100870813731,OK
1896,CHEMBL5752501,active_single,CN1CCC[C@H]1COC(=O)Nc1cc(F)ccc1-c1cccc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.963701429099441,OK
1903,CHEMBL5762104,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1ccc(F)cc1F,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9892322336806821,OK
1904,CHEMBL5762248,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1cccc(F)c1F,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9932482085257816,OK
1907,CHEMBL5764825,active_single,CN1CCC[C@H]1COC(=O)Nc1cc(F)c(F)cc1-c1ccc(F)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9787792166377773,OK
1915,CHEMBL5768631,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1cccc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.995974910191698,OK
1917,CHEMBL5771396,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1ccc(Cl)cc1Cl,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9943953081317803,OK
1928,CHEMBL5781417,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1cc(F)cc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9923464063286729,OK
1932,CHEMBL5787729,active_single,O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C1(O)C2C=CC=CC2C2C=CC=CC21,O=C(OC1C[N+]2(CCc3ccccc3)CCC1CC2)C1C2C=CC=CC2C2C=CC=CC21,1,1,0.9949283516987731,OK
1936,CHEMBL5792538,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1ccc(F)c(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9939700178519103,OK
1937,CHEMBL5793262,active_single,CC(C)N1CCC[C@H]1COC(=O)Nc1ccccc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9996421901802071,OK
1939,CHEMBL5794392,active_single,CN1CCC[C@@H]1COC(=O)Nc1ccccc1-c1ccc(F)cc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9895205184673774,OK
1945,CHEMBL5802633,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1cc(F)c(F)cc1F,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9220597674286792,OK
1957,CHEMBL5817107,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1cccc(N)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9394353735248905,OK
1958,CHEMBL5820160,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1cccc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9842707694875166,OK
1967,CHEMBL5824530,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1cc(Cl)ccc1F,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9872750903556307,OK
1972,CHEMBL5829000,active_single,Cc1cccc(-c2cc(F)ccc2NC(=O)OC[C@@H]2CCCN2C)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.981443765747285,OK
1975,CHEMBL5832981,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1cccc(N)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9870474010531838,OK
1976,CHEMBL5833976,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1ccc(Cl)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9980017249482562,OK
1988,CHEMBL5850063,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(CO)cc1-c1ccc(Cl)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9951976274051328,OK
1993,CHEMBL5851308,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1cc(F)cc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9947786808229301,OK
1998,CHEMBL5855509,active,COc1ccc(C(Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OCC3CCN(C)CC3)c3ccccc3)s2)cc1OCC1CC1,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccc(CNC(C(=O)OCC2CCNCC2)c2ccccc2)s1,1,1,0.9999280175424015,OK
2006,CHEMBL5868486,active_single,Cc1ccc(NC(=O)OC[C@@H]2CCCN2C)c(-c2ccccc2)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9905263436930926,OK
2010,CHEMBL5877833,active,CN1CCC(COC(=O)C(NCc2ccc(C(=O)O[C@@H](Cc3c(Cl)c[n+]([O-])cc3Cl)c3ccc(OC(F)F)c(OCC4CC4)c3)s2)c2ccccc2)CC1,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccc(CNC(C(=O)OCC2CCNCC2)c2ccccc2)s1,1,1,0.9999262143584178,OK
2012,CHEMBL5880600,active,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC3(C(=O)OCC4CCN(C)CC4)CCc4ccccc43)s2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC2(C(=O)OCC3CCNCC3)CCc3ccccc32)s1,1,1,0.9991177326606663,OK
2020,CHEMBL5887949,active_single,CN1CCC[C@H]1COC(=O)Nc1cc(F)ccc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9811831498286088,OK
2022,CHEMBL5889099,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1cccc(O)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9954911211443218,OK
2025,CHEMBL5891537,active_single,CN1CCC[C@@H]1COC(=O)Nc1ccccc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.99698290903279,OK
2028,CHEMBL5894110,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9899051701635684,OK
2031,CHEMBL5897716,active,COc1ccc(C(Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OCC3CCN(C)CC3)c3cccc(O)c3)s2)cc1OCC1CC1,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccc(CNC(C(=O)OCC2CCNCC2)c2ccccc2)s1,1,1,0.9998117962132662,OK
2032,CHEMBL5897820,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1cccc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9803644467913099,OK
2034,CHEMBL5900604,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1cc(F)c(F)cc1F,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9814082688030238,OK
2037,CHEMBL5903159,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1cccc(C#N)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9959688574563528,OK
2052,CHEMBL5925762,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1ccccc1F,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9930884716886375,OK
2053,CHEMBL5926272,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1cc(F)cc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.972862827033839,OK
2055,CHEMBL5927337,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1cc(F)cc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9813706487792497,OK
2056,CHEMBL5932927,active_single,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN3CC(C(=O)O[C@H]4CN5CCC4CC5)(c4ccccc4)C3)s2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CN2CC(C(=O)OC3CN4CCC3CC4)(c3ccccc3)C2)s1,1,1,0.9999442593634681,OK
2088,CHEMBL595449,inactive_single,CN(C)Cc1nc(-c2ccc(C(C)(C)C)cc2)n(-c2cccc(O)c2)n1,c1ccc(-c2ncnn2-c2ccccc2)cc1,0,1,0.824540592175243,FP
2091,CHEMBL5956416,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1ccc(F)cc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9735994738572413,OK
2094,CHEMBL5957679,active_single,CCN1CCC[C@H]1COC(=O)Nc1ccccc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9954932980407685,OK
2105,CHEMBL5964352,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1ccc(F)c(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9779266256187851,OK
2107,CHEMBL5965703,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1cc(Cl)cc(CO)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9782409207782192,OK
2109,CHEMBL5966187,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(CO)cc1-c1cccc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9913789602411427,OK
2113,CHEMBL5974210,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1ccc(Cl)cc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.997017816895579,OK
2115,CHEMBL5974906,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1ccc(F)cc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9894127020578288,OK
2118,CHEMBL5979827,active_single,Cc1cccc(-c2cc(F)ccc2NC(=O)OC[C@H]2CCCN2C)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9816312277006903,OK
2129,CHEMBL5990391,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1cc(O)cc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9815744734698306,OK
2131,CHEMBL5991396,active_single,Cc1cccc(-c2ccccc2NC(=O)OC[C@H]2CCCN2C)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9962055612405357,OK
2132,CHEMBL5992921,active_single,CN1CCC(COC(=O)C(NCc2ccc(C(=O)O[C@@H](Cc3c(Cl)c[n+]([O-])cc3Cl)c3ccc(OC(F)F)c(OCC4CC4)c3)s2)c2cccc(O)c2)CC1,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccc(CNC(C(=O)OCC2CCNCC2)c2ccccc2)s1,1,1,0.999807082168091,OK
2133,CHEMBL5993473,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1cccc(O)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9782326035008606,OK
2135,CHEMBL5996056,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1ccc(Cl)cc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9838013791245871,OK
2142,CHEMBL6005743,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(CO)cc1-c1cc(Cl)cc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9923390942149627,OK
2143,CHEMBL6005832,active_single,Cc1ccc(NC(=O)OC[C@@H]2CCCN2C)c(-c2cccc(F)c2)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9817192567167842,OK
2144,CHEMBL6007392,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(CO)cc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9956798327025637,OK
2146,CHEMBL6008887,active_single,Cc1cc(C)cc(-c2cc(F)ccc2NC(=O)OC[C@@H]2CCCN2C)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9717715121615925,OK
2149,CHEMBL6011334,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9912100761476563,OK
2158,CHEMBL6022721,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1ccc(F)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9961209909839427,OK
2160,CHEMBL6023940,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9857182569804793,OK
2169,CHEMBL6039315,active_single,O=C(Nc1ccccc1-c1ccc(F)cc1)OC[C@H]1CCCN1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9900847753119861,OK
2170,CHEMBL6039433,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1cccc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.996757729668908,OK
2173,CHEMBL604482,inactive_single,O=C1C(=O)N(Cc2ccc(Oc3ccccc3)cc2)c2ccc(OC(F)(F)F)cc21,O=C1C(=O)N(Cc2ccc(Oc3ccccc3)cc2)c2ccccc21,0,0,0.34810980935918656,OK
2179,CHEMBL6048296,active_single,CN1CCC[C@H]1COC(=O)Nc1ccccc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9969516316734265,OK
2180,CHEMBL6048516,active_single,Cc1cccc(-c2ccccc2NC(=O)OC[C@@H]2CCCN2C)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9961662563164937,OK
2187,CHEMBL6054189,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(F)cc1-c1cccc(C(F)(F)F)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9825663968370263,OK
2190,CHEMBL6058265,active_single,CN1CCC[C@H]1COC(=O)Nc1ccc(CO)cc1-c1cccc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCC1CCCN1,1,1,0.9893114083885827,OK
2239,CHEMBL71531,active_single,COc1ccc(S(=O)(=O)c2ccc(C(=O)C3CCN(C4CCCCC4)CC3)cc2)cc1,O=C(c1ccc(S(=O)(=O)c2ccccc2)cc1)C1CCN(C2CCCCC2)CC1,1,1,0.9537567956902969,OK
37,CHEMBL1084851,active_single,Clc1cccc(-c2ccccc2/C=C/CC2CCNCC2)c1,C(=Cc1ccccc1-c1ccccc1)CC1CCNCC1,1,1,0.9907400642718873,OK
40,CHEMBL1092,active_single,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,c1ccc(C(CCN2CCCCC2)C2CCCCC2)cc1,1,1,0.9786636094647784,OK
51,CHEMBL1191560,active_single,CCN(CC)CCOC(=O)C(CC)(c1ccccc1)c1ccccc1,c1ccc(Cc2ccccc2)cc1,1,1,0.9905537820895618,OK
66,CHEMBL1200809,inactive_single,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,O=c1c2ccccc2c(Cc2ccccc2)nn1C1CCCNCC1,0,1,0.7111652199887061,FP
77,CHEMBL1223807,inactive_single,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccccc43)CC2)CC1,O=c1oc2ccccc2n1C1CCN(C2CCCCC2)CC1,0,0,0.45525164415867825,OK
101,CHEMBL1290752,active_single,O=C(c1ccc2occc2c1)N1CCOC2(CCN(Cc3ccc(Cl)cc3)CC2)C1,O=C(c1ccc2occc2c1)N1CCOC2(CCN(Cc3ccccc3)CC2)C1,1,1,0.9242853571239118,OK
109,CHEMBL1382,active,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,c1ccc(Cc2ccccc2)cc1,1,1,0.9848028469974168,OK
122,CHEMBL146953,inactive_single,CN(C)C1CCc2cccc(O)c2C1,c1ccc2c(c1)CCCC2,0,0,0.2724894895343703,OK
136,CHEMBL1490,active,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,c1ccc(C(CCN2CCCCC2)C2CCCCC2)cc1,1,1,0.9890272332777822,OK
145,CHEMBL1564753,inactive_single,Cc1cc(NC(=O)CS(=O)(=O)c2cn(Cc3ccccc3Cl)c3ccccc23)no1,O=C(CS(=O)(=O)c1cn(Cc2ccccc2)c2ccccc12)Nc1ccon1,0,0,0.13400288675276914,OK
150,CHEMBL1626,active,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,c1ccc(C(OCCC2CCCN2)c2ccccc2)cc1,1,1,0.9878122309723085,OK
156,CHEMBL1672288,inactive_single,N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1,C(#Cc1cscn1)c1ccccc1,0,0,0.5135694277930193,OK
159,CHEMBL168223,inactive_single,CN(C)CCNC(=O)C1=C(Cc2ccncc2)c2ccccc2C1,C1=C(Cc2ccncc2)c2ccccc2C1,0,0,0.0398580127050573,OK
187,CHEMBL1683935,active_single,O=CNc1cc([C@@H](O)CNCCCCCCCCCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)ccc1O,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNCCc2ccccc2)CC1,1,1,0.99998269000241,OK
188,CHEMBL1683936,active_single,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)CC1,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNCCc2ccccc2)CC1,1,1,0.9999767321571436,OK
194,CHEMBL169680,inactive_single,CN(C)CCC1=C(Cc2ccncc2)c2ccccc2C1,C1=C(Cc2ccncc2)c2ccccc2C1,0,0,0.4512949353711322,OK
197,CHEMBL1722209,active_single,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)C(O)C(O)C(=O)O,c1ccc(Cc2ccccc2)cc1,1,1,0.9910613119530456,OK
203,CHEMBL1773196,active_single,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)Cc2cccc(CC(C)(C)NC[C@H](O)c3ccc(O)c(CO)c3)c2)ccc1O)C(C)C,O=C(Cc1cccc(CCNCCc2ccccc2)c1)NCCCc1cccc(Cc2ccccc2)c1,1,1,0.9887733137611647,OK
204,CHEMBL1773197,active_single,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)Cc2cccc(CC(C)(C)NC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)c2)ccc1O)C(C)C,O=C(Cc1cccc(CCNCCc2ccccc2)c1)NCCCc1cccc(Cc2ccccc2)c1,1,1,0.9972666462878342,OK
205,CHEMBL1773198,active_single,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)Cc2cccc(C[C@@H](C)NC[C@H](O)c3cc(O)cc(O)c3)c2)ccc1O)C(C)C,O=C(Cc1cccc(CCNCCc2ccccc2)c1)NCCCc1cccc(Cc2ccccc2)c1,1,1,0.993506641373211,OK
215,CHEMBL1779033,active_single,O=C(O[C@H]1CN2CCC1CC2)N(Cc1cccs1)c1ccccc1,O=C(OC1CN2CCC1CC2)N(Cc1cccs1)c1ccccc1,1,1,0.9958603546435656,OK
222,CHEMBL1779041,active_single,CCCCN(Cc1cccs1)C(=O)O[C@H]1CN2CCC1CC2,O=C(NCc1cccs1)OC1CN2CCC1CC2,1,1,0.9608622957926275,OK
401,CHEMBL2024407,inactive_single,CCOC(=O)N1[C@@H]2CC[C@H]1C[C@@H](NCCNC(=O)c1ccccc1)C2,O=C(NCCNC1CC2CCC(C1)N2)c1ccccc1,0,0,0.5844098575723639,OK
436,CHEMBL207287,active_single,C1CCCN(c2nc(C3CC3)nc3c2CCCN3)CC1,C1CCCN(c2nc(C3CC3)nc3c2CCCN3)CC1,1,1,0.9611642299966594,OK
453,CHEMBL2106570,active_single,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Br-],c1ccc(Cc2ccccc2)cc1,1,1,0.7883365257899579,OK
456,CHEMBL2111540,active_single,COc1ccc([S@@+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,c1ccc([SH+]c2ccc(CN3CCN(C4CCCCC4)CC3)cc2)cc1,1,1,0.9575931758519692,OK
461,CHEMBL2112958,active_single,O=C(CCNC(=O)[C@@H]1CCCN1C(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1)NC[C@H]1CCCN(CC2CCCCC2)C1,O=C(CCNC(=O)C1CCCN1C(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1)NCC1CCCN(CC2CCCCC2)C1,1,1,0.9964264188842296,OK
481,CHEMBL214898,active_single,O=C(NCC1CCN(CC2CCCC2)CC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,O=C(NCC1CCN(CC2CCCC2)CC1)C1CCCN1C(=O)C1CCCN1C(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,1,1,0.9946081891204112,OK
506,CHEMBL2206591,active_single,CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CC[N+](Cc3ccc(Cl)cc3)(CC3CCc4ccccc4C3)CC2)cc1,O=C(Nc1ccccc1)NC(Cc1ccccc1)C(=O)N1CC[N+](Cc2ccccc2)(CC2CCc3ccccc3C2)CC1,1,1,0.9966589980160917,OK
521,CHEMBL2206609,active_single,CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+]2(C)CCCCCC2)cc1,O=C(Nc1ccccc1)NC(Cc1ccccc1)C(=O)NCC[NH+]1CCCCCC1,1,1,0.9799841164487215,OK
540,CHEMBL222450,active_single,C[N+]1(CC(=O)c2ccsc2)CC[C@@H](N2CC(c3ccc(F)cc3)(c3ccc(F)cc3)NC2=O)C1,O=C(C[NH+]1CCC(N2CC(c3ccccc3)(c3ccccc3)NC2=O)C1)c1ccsc1,1,1,0.9871962244168265,OK
549,CHEMBL223017,active_single,O=C1NC(c2ccccc2)(c2ccccc2)CN1[C@H]1CCN(Cc2ccccc2)C1,O=C1NC(c2ccccc2)(c2ccccc2)CN1C1CCN(Cc2ccccc2)C1,1,1,0.9950287106586675,OK
563,CHEMBL229429,inactive_single,N#Cc1cc(F)cc(C#Cc2csc(CF)n2)c1,C(#Cc1cscn1)c1ccccc1,0,0,0.615949315573703,OK
