molecule_chembl_id,smiles,molecular_weight,molecule_name,n,p_median,p_median_kiki,frac_active,frac_inactive,n_strong_active,n_strong_inactive,any_active_vote,consensus_label
CHEMBL522451,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4cc(F)ccc43)CC2)CC1,422.55,,1,4.3,,0.0,1.0,0,0,False,inactive_single
CHEMBL522632,CCC[N+]12CCC(C(O)(c3ccccc3)c3ccccc3)(CC1)CC2.[Br-],416.4,,1,3.68,3.68,0.0,1.0,0,0,False,inactive_single
CHEMBL522838,COc1ccc(CNC(=O)c2ccc3c(c2)OCO3)cc1-c1cccc(CN2CCNCC2)c1,459.55,,1,7.5,7.5,1.0,0.0,0,0,True,active_single
CHEMBL523474,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccc(Cl)cc3)(CC1)CC2.[Br-],542.95,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL523518,CN1CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,341.48,,2,6.42,6.42,1.0,0.0,0,0,True,active
CHEMBL523598,N#Cc1ccc(COCC[N+]23CCC(C(O)(c4ccccc4)c4ccccc4)(CC2)CC3)cc1.[Br-],533.51,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL523657,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)CC1,439.0,,1,4.3,,0.0,1.0,0,0,False,inactive_single
CHEMBL523767,COc1cccc(C(O)(c2cccc(OC)c2)C23CC[N+](CCOCc4ccccc4)(CC2)CC3)c1.[Br-],568.55,,1,4.77,4.77,0.0,1.0,0,0,False,inactive_single
CHEMBL523957,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccc(Br)cc3)(CC1)CC2.[Br-],587.4,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL524032,Cc1c(CNC(=O)c2ccc3c(c2)OCO3)cccc1-c1cccc(CN2CCNCC2)c1,443.55,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL524061,CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,347.52,,2,6.31,6.31,1.0,0.0,0,0,True,active
CHEMBL524119,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3cccc(Br)c3)(CC1)CC2.[Br-],587.4,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL526009,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCN(Cc3ccc(O)cc3)C2)cc1,546.62,,2,7.8,7.8,1.0,0.0,0,0,True,active
CHEMBL5265833,C#CCCCCCCN1CCC(COC(=O)Nc2ccc(F)cc2-c2ccc(F)c(Cl)c2)CC1,489.01,,1,9.49,9.49,1.0,0.0,0,0,True,active_single
CHEMBL5267836,CN(C)c1ccc2c(-c3ccc(-c4cn(CCCCCn5cc(CCCCCCN6CCC(OC(=O)Nc7ccc(F)cc7-c7ccc(F)c(Cl)c7)CC6)nn5)nn4)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,1039.63,,1,7.92,7.92,1.0,0.0,0,0,True,active_single
CHEMBL5268503,CN(C)c1ccc2c(-c3ccc(-c4cn(CCCCCn5cc(CCCCCN6CCC(COC(=O)Nc7ccc(F)cc7-c7ccc(F)c(Cl)c7)CC6)nn5)nn4)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,1039.63,,1,8.51,8.51,1.0,0.0,0,0,True,active_single
CHEMBL5270870,NCCCCCCCCN1CCC(COC(=O)Nc2ccc(F)cc2-c2ccc(F)c(Cl)c2)CC1,508.05,,1,9.82,9.82,1.0,0.0,0,0,True,active_single
CHEMBL5270925,C#CCCCCCCN1CCC(OC(=O)Nc2ccc(F)cc2-c2ccc(F)c(Cl)c2)CC1,474.98,,1,9.0,9.0,1.0,0.0,0,0,True,active_single
CHEMBL527216,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],718.56,,1,7.8,7.8,1.0,0.0,0,0,True,active_single
CHEMBL5272950,O=C1C[C@@H](Cc2cnc[nH]2)CO1,166.18,,1,4.68,,0.0,1.0,0,0,False,inactive_single
CHEMBL5273907,CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCCCCN3CCC(COC(=O)Nc4ccc(F)cc4-c4ccc(F)c(Cl)c4)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,945.66,,1,8.2,8.2,1.0,0.0,0,0,True,active_single
CHEMBL5274390,O=C(Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1)OC1CCNCC1,366.8,,1,8.37,8.37,1.0,0.0,0,0,True,active_single
CHEMBL5277670,CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCCCCN3CCC(OC(=O)Nc4ccc(F)cc4-c4ccc(F)c(Cl)c4)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,931.63,,1,7.57,7.57,1.0,0.0,0,0,True,active_single
CHEMBL5277944,CC[C@H]1C(=O)OC[C@@H]1Cc1c[n+](CCCCCCCC[N+](C)(C)CC(C)(C)CN2C(=O)c3cccc4cccc(c34)C2=O)cn1C.O=C[O-].O=C[O-],720.91,,1,4.5,,0.0,1.0,0,0,False,inactive_single
CHEMBL527880,C[N+]1(C)CCC[C@@H]1c1ccco1.[I-],293.15,,1,4.75,4.75,0.0,1.0,0,0,False,inactive_single
CHEMBL5279174,C#CCCCCCN1CCC(COC(=O)Nc2ccc(F)cc2-c2ccc(F)c(Cl)c2)CC1,474.98,,1,9.11,9.11,1.0,0.0,0,0,True,active_single
CHEMBL5281043,NCCCCCCN1CCC(COC(=O)Nc2ccc(F)cc2-c2ccc(F)c(Cl)c2)CC1,480.0,,1,10.09,10.09,1.0,0.0,0,0,True,active_single
CHEMBL5282659,NCCCCCCN1CCC(OC(=O)Nc2ccc(F)cc2-c2ccc(F)c(Cl)c2)CC1,465.97,,1,8.59,8.59,1.0,0.0,0,0,True,active_single
CHEMBL5283759,CN(C)c1ccc2c(-c3ccc(-c4cn(CCCCCn5cc(CCCCCN6CCC(OC(=O)Nc7ccc(F)cc7-c7ccc(F)c(Cl)c7)CC6)nn5)nn4)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,1025.6,,1,8.17,8.17,1.0,0.0,0,0,True,active_single
CHEMBL5284000,NCCCCCCCCN1CCC(OC(=O)Nc2ccc(F)cc2-c2ccc(F)c(Cl)c2)CC1,494.03,,1,9.55,9.55,1.0,0.0,0,0,True,active_single
CHEMBL5284728,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccc(F)cc1,380.46,,1,4.77,,0.0,1.0,0,0,False,inactive_single
CHEMBL5287096,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](CCCCCC[N+](C)(C)CC(C)(C)CN2C(=O)c3cccc4cccc(c34)C2=O)cn1C.[Br-].[Br-],762.63,,1,4.79,,0.0,1.0,0,0,False,inactive_single
CHEMBL5287315,C#CCCCCCN1CCC(OC(=O)Nc2ccc(F)cc2-c2ccc(F)c(Cl)c2)CC1,460.95,,1,8.74,8.74,1.0,0.0,0,0,True,active_single
CHEMBL5289083,CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCNCCCCCCN3CCC(COC(=O)Nc4ccc(F)cc4-c4ccc(F)c(Cl)c4)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,1002.76,,1,8.11,8.11,1.0,0.0,0,0,True,active_single
CHEMBL5289601,CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCCCCCCN3CCC(COC(=O)Nc4ccc(F)cc4-c4ccc(F)c(Cl)c4)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,973.71,,1,8.49,8.49,1.0,0.0,0,0,True,active_single
CHEMBL5289667,CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCCCCCCN3CCC(OC(=O)Nc4ccc(F)cc4-c4ccc(F)c(Cl)c4)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,959.69,,1,9.22,9.22,1.0,0.0,0,0,True,active_single
CHEMBL53325,COc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,370.58,,1,4.71,4.71,0.0,1.0,0,0,False,inactive_single
CHEMBL539119,C[N+]1(Cc2cccc(-c3cccc(CNC(=O)c4ccc5c(c4)OCO5)c3)c2)CCNCC1.[I-],571.46,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL539120,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],489.46,,2,7.97,7.97,1.0,0.0,0,0,True,active
CHEMBL539121,C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],489.46,,2,7.48,7.48,1.0,0.0,0,0,True,active
CHEMBL539373,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1.[I-],483.42,,2,6.98,6.98,1.0,0.0,0,0,True,active
CHEMBL5395712,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C)(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)cc1OC,740.71,,2,9.75,9.75,1.0,0.0,0,0,True,active
CHEMBL5396126,COc1ccccc1C1CCN([C@@H]2COC3(C2)CN(C(=O)C2COC2)C3)CC1,386.49,,1,4.6,,0.0,1.0,0,0,False,inactive_single
CHEMBL5397387,COc1cc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC)c(OC)c2)ccc1CNC(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,750.68,,1,9.2,9.2,1.0,0.0,0,0,True,active_single
CHEMBL539885,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(OC)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],730.6,,1,7.4,7.4,1.0,0.0,0,0,True,active_single
CHEMBL5399363,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(CO)(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)cc1OCC1CC1,796.77,,2,9.5,9.5,1.0,0.0,0,0,True,active
CHEMBL5399732,COc1ccc(F)cc1C1CCN([C@@H]2CCC3(C2)CN(C(=O)C2COC2)C3)CC1,402.51,,1,4.6,,0.0,1.0,0,0,False,inactive_single
CHEMBL540144,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc(F)cc3)C2)cc1.[I-],690.55,,1,8.2,8.2,1.0,0.0,0,0,True,active_single
CHEMBL5401679,COc1ccccc1C1CCN(C2CCC3(C2)CN(C(=O)C2COC2)C3)CC1,384.52,,1,4.6,,0.0,1.0,0,0,False,inactive_single
CHEMBL5402697,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)cc2)cc1OC,720.65,,1,9.6,9.6,1.0,0.0,0,0,True,active_single
CHEMBL5403404,CCCN1CCN(c2ccc3c(c2)C(N(C)C(=O)OCc2ccccc2)CCC3)CC1,421.59,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL540359,CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3cccc(O)c3)C2)cc1.[I-],716.62,,1,7.5,7.5,1.0,0.0,0,0,True,active_single
CHEMBL540398,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(Cl)c(Cl)c2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],769.46,,1,7.6,7.6,1.0,0.0,0,0,True,active_single
CHEMBL540399,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],716.57,,1,8.2,8.2,1.0,0.0,0,0,True,active_single
CHEMBL540400,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],735.02,,1,8.1,8.1,1.0,0.0,0,0,True,active_single
CHEMBL5404020,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(CO)(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)c(OCC3CC3)c2)cc1OC,820.77,,2,7.4,7.4,1.0,0.0,0,0,True,active
CHEMBL5408238,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(CO)(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)cc1OC,756.71,,2,9.45,9.45,1.0,0.0,0,0,True,active
CHEMBL5409010,CCOc1cc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN[C@](CO)(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)ccc1OC,770.73,,1,9.6,9.6,1.0,0.0,0,0,True,active_single
CHEMBL5410533,CCC(NCc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC)c(OC)c2)s1)(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,754.73,,2,8.95,8.95,1.0,0.0,0,0,True,active
CHEMBL541671,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],489.46,,2,6.8,6.8,1.0,0.0,0,0,True,active
CHEMBL5416951,COc1cc(F)ccc1C1CCN([C@@H]2COC3(C2)CN(C(=O)C2COC2)C3)CC1,404.48,,1,4.6,,0.0,1.0,0,0,False,inactive_single
CHEMBL5417689,CCOc1cc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN[C@@](CO)(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)ccc1OC,770.73,,1,9.2,9.2,1.0,0.0,0,0,True,active_single
CHEMBL5419462,CCOc1ccccc1C1CCN([C@@H]2CCC3(C2)CN(C(=O)C2COC2)C3)CC1,398.55,,1,4.6,,0.0,1.0,0,0,False,inactive_single
CHEMBL5419622,COc1ccc(F)cc1C1CCN([C@@H]2COC3(C2)CN(C(=O)C2COC2)C3)CC1,404.48,,1,4.6,,0.0,1.0,0,0,False,inactive_single
CHEMBL5419862,CCOc1cc([C@H](Cc2c(Cl)cncc2Cl)OC(=O)c2ccc(CN[C@@](CO)(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)ccc1OC,754.73,,1,8.5,8.5,1.0,0.0,0,0,True,active_single
CHEMBL5420551,CCOc1cc([C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN[C@@](CO)(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)ccc1OC,770.73,,1,7.6,7.6,1.0,0.0,0,0,True,active_single
CHEMBL5423866,CCOc1ccccc1C1CCN([C@@H]2CCC3(C2)CN(C(C)=O)C3)CC1,356.51,,1,4.6,,0.0,1.0,0,0,False,inactive_single
CHEMBL5426968,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN[C@@H](C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)cc1OC,726.68,,1,10.2,10.2,1.0,0.0,0,0,True,active_single
CHEMBL5430170,COCC(NCc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC)c(OC)c2)s1)(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,770.73,,2,8.4,8.4,1.0,0.0,0,0,True,active
CHEMBL543113,CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2.Cl,379.88,,1,8.24,8.24,1.0,0.0,0,0,True,active_single
CHEMBL543177,CCN1CCC(c2ccccc2)=C(C(=O)OCc2ccccc2)C1.Cl,357.88,,1,6.68,6.68,1.0,0.0,0,0,True,active_single
CHEMBL5433640,CCOc1cc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC)c(OC)c2)ccc1CNC(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,764.7,,1,9.0,9.0,1.0,0.0,0,0,True,active_single
CHEMBL5436967,COc1cc(F)ccc1C1CCN([C@@H]2CCC3(C2)CN(C(=O)C2COC2)C3)CC1,402.51,,1,4.6,,0.0,1.0,0,0,False,inactive_single
CHEMBL5439180,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)c(OCC3CC3)c2)cc1OC,790.74,,1,8.6,8.6,1.0,0.0,0,0,True,active_single
CHEMBL5440079,CCOc1ccccc1C1CCN([C@@H]2CCC3(C2)CN(C(=O)CC)C3)CC1,370.54,,1,4.6,,0.0,1.0,0,0,False,inactive_single
CHEMBL549577,O=C(O[C@H]1CN2CCC1CC2)C1c2ccccc2Oc2ccccc21,335.4,,1,9.12,9.12,1.0,0.0,0,0,True,active_single
CHEMBL549784,CCCCCCC[N+]12CCC(CC1)[C@@H](OC(=O)C(O)(c1cccs1)c1cccs1)C2.[Br-],528.58,,1,9.41,9.41,1.0,0.0,0,0,True,active_single
CHEMBL549986,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)[C@@](O)(c1cccs1)C1CCCC1.[Br-],550.56,,1,8.79,8.79,1.0,0.0,0,0,True,active_single
CHEMBL5505762,COc1cc(C(=O)NCCCOc2cccc([C@](O)(C(=O)O[C@@H]3CCCN(C)C3)c3ccccc3)c2)c(F)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,782.87,,1,9.8,9.8,1.0,0.0,0,0,True,active_single
CHEMBL5505816,O=C(NCCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)c1ccc(CNC2(C(=O)OCC3CCN(Cc4ccccc4)CC3)CCc3ccccc32)s1,777.99,,2,8.55,8.55,1.0,0.0,0,0,True,active
CHEMBL5505925,O=C(c1ccc(OCc2ccc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1)N1CCC(C(=O)O[C@@H]2CN3CCC2CC3)(c2ccccc2)CC1,756.9,,1,9.6,9.6,1.0,0.0,0,0,True,active_single
CHEMBL551063,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1cccs1)c1cccs1.[Br-],548.57,,1,9.43,9.43,1.0,0.0,0,0,True,active_single
CHEMBL5512435,O=C(NCCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)c1ccc(CNC2(C(=O)O[C@H]3CN4CCC3CC4)CCc3ccccc32)cc1,693.85,,1,9.9,9.9,1.0,0.0,0,0,True,active_single
CHEMBL5512578,O=C(NCCCOc1cccc([C@](O)(C(=O)O[C@@H]2CCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,796.92,,1,9.1,9.1,1.0,0.0,0,0,True,active_single
CHEMBL551327,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1ccsc1)c1ccsc1.[Br-],564.57,,1,9.62,9.62,1.0,0.0,0,0,True,active_single
CHEMBL551466,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1.[Br-],564.57,ACLIDINIUM BROMIDE,5,10.15,10.15,1.0,0.0,0,0,True,active
CHEMBL551525,O=C(O[C@H]1CN2CCC1CC2)C1c2ccccc2CCc2ccccc21,347.46,,1,7.03,7.03,1.0,0.0,0,0,True,active_single
CHEMBL551729,O=C(O[C@H]1CN2CCC1CC2)C(O)(c1cccs1)c1cccs1,349.48,,1,9.64,9.64,1.0,0.0,0,0,True,active_single
CHEMBL551731,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1ccccc1)c1ccccc1.[Br-],552.51,,1,9.21,9.21,1.0,0.0,0,0,True,active_single
CHEMBL5517637,O=C(N[C@@H](c1ccccc1)c1cccc(OCc2cccc(C(=O)NCCCCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)c2)c1)O[C@H]1CN2CCC1CC2,759.9,,1,10.2,10.2,1.0,0.0,0,0,True,active_single
CHEMBL5517803,CN1CCC[C@@H](OC(=O)[C@](O)(c2ccccc2)c2cccc(OCCCNC(=O)c3cnc(CNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)nc3)c2)C1.O=CO,782.85,,1,8.7,8.7,1.0,0.0,0,0,True,active_single
CHEMBL5518087,CN1CCC(COC(=O)[C@](O)(c2ccccc2)c2cccc(OCCCNC(=O)c3ccc(CNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)c2)CC1,748.88,,1,9.3,9.3,1.0,0.0,0,0,True,active_single
CHEMBL5523340,O=C(NCCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)c1ccc(C(=O)N2CCC(C(=O)O[C@H]3CN4CCC3CC4)(c3ccccc3)CC2)cc1,735.88,,1,8.8,8.8,1.0,0.0,0,0,True,active_single
CHEMBL5523404,CN1CCC[C@H](OC(=O)[C@](O)(c2ccccc2)c2cccc(OCCCNC(=O)c3ccc(CNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)c2)C1.O=CO.O=CO,826.9,,1,8.3,8.3,1.0,0.0,0,0,True,active_single
CHEMBL5523438,O=C(NCCCOc1cccc([C@](O)(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,796.92,,1,8.5,8.5,1.0,0.0,0,0,True,active_single
CHEMBL5523458,O=C(NCCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)c1ccc(C(=O)NC2(C(=O)O[C@H]3CN4CCC3CC4)CCc3ccccc32)cc1,707.83,,1,7.3,7.3,1.0,0.0,0,0,True,active_single
CHEMBL5527849,COc1cc(C(=O)NCCCOc2cccc([C@](O)(C(=O)OCC3CCN(CC4CC4)CC3)c3ccccc3)c2)c(F)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12.O=CO.O=CO,929.01,,1,11.0,11.0,1.0,0.0,0,0,True,active_single
CHEMBL5527960,CCN1CCC(COC(=O)[C@](O)(c2ccccc2)c2cccc(OCCCNC(=O)c3cc(OC)c(CNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3F)c2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,1038.96,,1,10.9,10.9,1.0,0.0,0,0,True,active_single
CHEMBL553058,COc1nsnc1OCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1.Cl,524.07,,1,7.6,7.6,1.0,0.0,0,0,True,active_single
CHEMBL553155,C[N+]1(C)CCC[C@H]1c1ccco1.[I-],293.15,,1,4.67,4.67,0.0,1.0,0,0,False,inactive_single
CHEMBL5532029,CN1CCC[C@@H](OC(=O)[C@](O)(c2ccccc2)c2cccc(OCCCNC(=O)c3ccc(CNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)c2)C1,734.85,,1,9.3,9.3,1.0,0.0,0,0,True,active_single
CHEMBL5532329,O=C(CCO)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,382.89,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL5532469,O=C(NCCCOc1cccc([C@](O)(C(=O)OC[C@H]2CCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,810.95,,1,9.4,9.4,1.0,0.0,0,0,True,active_single
CHEMBL553431,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(N)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],715.59,,1,7.8,7.8,1.0,0.0,0,0,True,active_single
CHEMBL553433,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(C#N)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],725.58,,1,7.3,7.3,1.0,0.0,0,0,True,active_single
CHEMBL553446,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccccc2Cl)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],735.02,,1,6.9,6.9,1.0,0.0,0,0,True,active_single
CHEMBL5542277,O=C(NCCCOc1cccc([C@](O)(C(=O)OC2CCN(Cc3ccccc3)CC2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,810.95,,1,9.0,9.0,1.0,0.0,0,0,True,active_single
CHEMBL5542534,O=C(c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1)N1CC(COc2cccc([C@](O)(C(=O)OCC3CCN(Cc4ccccc4)CC3)c3ccccc3)c2)C1,836.99,,1,8.9,8.9,1.0,0.0,0,0,True,active_single
CHEMBL5542602,O=C(NCCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)c1ccc(C(=O)C2CC(C(=O)O[C@H]3CN4CCC3CC4)(c3ccccc3)C2)cc1,706.84,,1,8.8,8.8,1.0,0.0,0,0,True,active_single
CHEMBL5542670,CN1CCC(COC(=O)[C@](O)(c2ccccc2)c2cccc(-c3ccc(CNC(=O)c4ccc(CNC[C@H](O)c5ccc(O)c6[nH]c(=O)ccc56)cc4)s3)c2)CC1,786.95,,1,8.6,8.6,1.0,0.0,0,0,True,active_single
CHEMBL5542735,O=C(c1ccc(OCc2ccc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1)N1CC(C(=O)O[C@@H]2CN3CCC2CC3)(c2ccccc2)C1,728.85,,1,9.5,9.5,1.0,0.0,0,0,True,active_single
CHEMBL5542993,CC(C)(C(=O)O)c1ccc(CCN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)cc1,501.07,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL5543004,O=C(NCCCOc1cccc([C@](O)(C(=O)O)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,637.69,,1,7.3,7.3,1.0,0.0,0,0,True,active_single
CHEMBL554632,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(C)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],714.6,,1,7.8,7.8,1.0,0.0,0,0,True,active_single
CHEMBL554699,O=C(O[C@H]1CN2CCC1CC2)[C@@](O)(c1cccs1)C1CCCC1,335.47,,1,9.15,9.15,1.0,0.0,0,0,True,active_single
